;Bacardi Meyrin;Cordonnier;CHF 14,00;Petit talon femme;Thin heel women;Petit talon femme;Thin heel women;
;UCB Bulle;Nettoyage Voiture;CHF 166,00;PRESSING  (4X4 BUS) environ 2H30;"""Pressing"" formula 4X4 approx 2H30";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 63,00;PREMIUM EXTERIEUR (4X4 BUS)  45 MIN;"""Premium exterior"" formula 4X4 approx 45 min";Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes;Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 108,00;EXPRESS PLUS  (4X4 BUS)  Environ 1H30;"""Express plus"" formula (4X4) approx 1H30";"Intérieur Express + Extérieur Prémium

Aspiration habitacle, coffre et tapis - dépoussiérage tableau de bord - vitres intérieures
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Express Interior + Premium Exterior formulas

interiror vacuum cleaning, trunk and carpet - dust removal dashboard - interior windows
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning";
;UCB Bulle;Nettoyage Voiture;CHF 157,00;TOP PLUS (4X4 BUS) environ 2H15;"""Top plus"" formula 4X4 approx 2H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleani";
;UCB Bulle;Nettoyage Voiture;CHF 40,00;PREMIUM EXTERIEUR (Mini citadine)  45 MIN;Premium Exterior formula ( city car) 45 min;Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes;Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 220,00;PRESSING PLUS  (4X4 BUS) environ 3H15;PRESSING PLUS FORMULA (SUV,Mini bus) approx 3H15;"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 20,00;POILS D ANIMAUX;Pet hair;"ZONE AU CHOIX HABITACLE OU COFFRE
SELON TEMPS DE TRAVAIL";"Zone to choose : cabin or trunk
according to the duration";
;UCB Bulle;Nettoyage Voiture;CHF 40,00;POILS D ANIMAUX;PET HAIR;"ZONE AU CHOIX HABITACLE OU COFFRE
SELON TEMPS DE TRAVAIL";"Zone to choose : cabin or trunk
according to the duration";
;UCB Bulle;Nettoyage Voiture;CHF 140,00;SHAMPOING;Shampoo;"Shampoing de tous les sièges
Les prix peuvent varier en fonction de l'état du véhicule";"Shampoo for all seats
Rates can be modified according to the soil level.";
;UCB Bulle;Nettoyage Voiture;CHF 140,00;NETTOYAGE ET TRAITEMENT DES CUIRS;NETTOYAGE ET TRAITEMENT DES CUIRS;"traitements de tous les sièges
Les prix peuvent varier en fonction de l'état du véhicule";/;
;UCB Bulle;Nettoyage Voiture;CHF 50,00;SUPPLEMENT NETTOYAGE PLAFOND;extra charge for cleaning ceiling;Les prix peuvent varier en fonction de l'état du véhicule;Rates can be modified according to the vehicule conditions;
;UCB Bulle;Nettoyage Voiture;CHF 15,00;SUPPLEMENT NETTOYAGE 4X VITRES;Glasses cleaning (extra charge);Les prix peuvent varier en fonction de l'état du véhicule;Rates can be modified according to the vehicule conditions;
;UCB Bulle;Nettoyage Voiture;CHF 30,00;SUPPLEMENT NETTOYAGE 4X jantes;Rims cleaning  (extra charge);Les prix peuvent varier en fonction de l'état du véhicule;Rates can be modified according to the vehicule conditions;
;UCB Bulle;Nettoyage Voiture;CHF 80,00;TRAITEMENT ROUILLE VOLATILE;Volatile rust treatment;Les prix peuvent varier en fonction de l'état du véhicule;Rates can be modified according to the vehicule conditions;
;UCB Bulle;Nettoyage Voiture;CHF 67,00;EXPRESS PLUS  (Mini citadine)  Environ 1H30;Express Plus (city car ) approx 1H30;"Intérieur Express + Extérieur Prémium

Aspiration habitacle, coffre et tapis - dépoussiérage tableau de bord - vitres intérieures
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Express Interior + Premium Exterior formulas

interiror vacuum cleaning, trunk and carpet - dust removal dashboard - interior windows
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning";
;UCB Bulle;Nettoyage Voiture;CHF 99,00;TOP PLUS (Mini citadine) environ 2H15;Top Plus formula (city car) approx 2H15;"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleani";
;UCB Bulle;Nettoyage Voiture;CHF 162,00;PRESSING PLUS  (Mini citadine) environ 3H15;"""Pressing Plus"" formula city car approx 3H15";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre
+
Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 72,00;TOP  (citadine) 1H30;"""TOP"" formula approx 1H30";Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur;Full vacuum cleaning , carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning;
;UCB Bulle;Nettoyage Voiture;CHF 139,00;PRESSING  (citadine) environ 2H30;"Pressing ""Formula"" city car approx 2H30";"Aspiration complète - brossage des tapis à la vapeur, soins des plastiques, entretien cuir (le cas échéant), passages de portes à la vapeur, traitement anti-odeur, anti-bactérien, vitres intérieures, nettoyage circuit d'air à la vapeur
+
shampoing des sièges avant et arrières et/ou traitement des cuirs, moquettes, tapis, plage arrière et coffre";"Full vacuum cleaning, carpet brushing steamed, plactic caring, leather caring (if applicable), anti-bacterial, anti-odor treatment, interior glasses, steam air system cleaning
+
Front and back seats shampoo and /or leather treatment, carpet, back shelf ";
;UCB Bulle;Nettoyage Voiture;CHF 49,00;PREMIUM EXTERIEUR (citadine)  45 MIN;"""Premium Exterior"" formula City car approx 45 min";Prélavage, lustrage (cire épaisse appliquée à la main), vitres extérieures, nettoyage des jantes;Pre-wash, gloss (heavy wax applied by hand), exterior windows, rim cleaning;
;UCB Bulle;Pneumatiques;CHF 45,00;Changement de roues jusqu'à 17 pouces;Wheels change untill 17 inches;Le prix comprend le changement des 4 roues jusqu'à 17 pouces;Rate includes the 4 wheels change till 17 inches;
;UCB Bulle;Pneumatiques;CHF 55,00;Changement de roues 18-19-20 pouces;4 wheels change 18-19-20 inches;Le prix comprend le changement des 4 roues de 18 à 20 pouces;Rate includes 4 wheels change from 18 to 20 inches;
;UCB Bulle;Pneumatiques;CHF 70,00;MONTAGE/EQUILIBRAGE JANTES ACIER;Tyre fitting/balancing steel rims;Quatre pneus jantes acier montage/équilibrage;Price for 4 wheels;
;UCB Bulle;Pneumatiques;CHF 80,00;MONTAGE/EQUILIBRAGE JANTES ALU jusqu'à 17 pouces;Tyre fitting/balancing aluminium rims;Quatre pneus jantes alu montage/équilibrage;Price for 4 wheels;
;UCB Bulle;Pneumatiques;CHF 90,00;MONTAGE/EQUILIBRAGE JANTES ALU 18-19-20 pouces;Tyre fitting/balancing steel rims 18-19-20 inches;Quatre pneus jantes alu montage/équilibrage;Price for 4 wheels;
;UCB Bulle;Pneumatiques;CHF 25,00;Réparation pneu percé ( par réparation);Leak fixing;Prix par réparation;Rate per fixing;
;UCB Bulle;Pneumatiques;CHF 4,00;Elimination de vieux pneus  jusqu'à 17 pouces;Tire waste till 17 inches;Elimination par pneu 17 pouces;Elimination per tire : 17 inches;
;UCB Bulle;Pneumatiques;CHF 5,00;Elimination de vieux pneus 18 pouces et +;Tire waste  18 inches and more;Elimination par pneu 18 pouces et +;Elimination per tire : 18 inches and more;
;UCB Bulle;Pneumatiques;CHF 46,00;Gardiennage pneus par semestre;Tire waste  18 inches and more;gardiennage des 4 pneus par semestre;Elimination per tire : 18 inches and more;
;UCB Bulle;Pneumatiques;CHF 20,00;1/ - Remplacement de pneu + valve;1/ - Remplacement de pneu + valve;Prix unitaire par pneu;/;
;UCB Bulle;Réparation Smartphone;CHF 1,00;Changement de batterie iPhone;iPhone battery change;Changement de batterie iPhone;IPhone battery change;
;UCB Bulle;Services Skis;CHF 32,00;Petit service adulte;Small service;"Remise à plat de la semelle
Ponçage à la meule de la semelle avec structure
Affûtage des carres
Fartage";"Levelling of the sole
Sanding of the sole with structure
Sharpening of the tiles
Waxing";
;UCB Bulle;Services Skis;CHF 48,00;Grand service adulte;Full service (adult);"Remise à plat de la semelle
Réparation de la semelle (surmoulage)
Ponçage à la meule de la semelle avec structure
Affûtage des carres
Fartage";"Levelling of the sole
Repair of sole (overmoulding)
Sanding of the sole with structure
Sharpening of the tiles
Waxing";
;UCB Bulle;Services Skis;CHF 24,00;Petit service enfant (< 150 cm);Small service kids  (< 150 cm);"Remise à plat de la semelle
Ponçage à la meule de la semelle avec structure
Affûtage des carres
Fartage";"Levelling of the sole
Sanding of the sole with structure
Sharpening of the tiles
Waxing";
;UCB Bulle;Services Skis;CHF 32,00;grand service enfant (< 150 cm);Full service for kids (< 150 cm);"Remise à plat de la semelle
Réparation de la semelle (surmoulage)
Ponçage à la meule de la semelle avec structure
Affûtage des carres
Fartage";"Levelling of the sole
Repair of sole (overmoulding)
Sanding of the sole with structure
Sharpening of the tiles
Waxing";
;UCB Bulle;Special Service;CHF 0,00;On Demand;On Demand;/;/;
;UCB Bulle;Voiturier;CHF 3 900,00;Formule 1;Formule 1;Service Transport Aller et retour à destination;/;
;UCB Bulle;Voiturier;CHF 6 200,00;Formule 2;Formule 2;Service Transport Aller et retour à destination;/;
;UCB Bulle;Voiturier;CHF 3 900,00;Service limousine;Service limousine;"Service limousine.

Véhicule au choix :

     - Porsche Cayenne
     - Porsche Panamera

Devis sur demande.";/;
;UCB Bulle;Voiturier;CHF 1,00;Service limousine;Service limousine;"Service limousine.

Véhicule au choix :

     - Porsche Cayenne
     - Porsche Panamera

Devis sur demande.";/;
;;;;;;;;;
;;;;;;;;;
